month,group,customer_age,customer_type,avg_order_value_gbp,orders_last_90d,web_sessions_last_30d,discount_eligible,area_affluence_score,made_purchase_30d,tracking_version
2024-06,Control,52,Existing,33.54,4,8.0,Yes,21,No,v1
2024-06,Control,29,New,15.41,2,5.0,No,14,Yes,v1
2024-06,Control,32,Existing,41.23,5,7.0,No,29,Yes,v1
2024-06,Control,36,Existing,33.74,4,11.0,Yes,28,No,v1
2024-06,Control,37,New,28.21,3,9.0,Yes,21,Yes,v1
2024-06,Control,55,Existing,29.99,3,8.0,Yes,24,Yes,v1
2024-06,Control,39,New,27.86,2,7.0,Yes,22,Yes,v1
2024-06,Control,18,New,40.31,1,3.0,No,29,No,v1
2024-06,Control,53,Existing,37.54,4,8.0,No,19,No,v1
2024-06,Control,39,New,38.01,0,9.0,No,24,Yes,v1
2024-06,Control,51,Existing,41.24,4,5.0,No,18,No,v1
2024-06,Control,35,New,39.2,3,6.0,No,15,Yes,v1
2024-06,Control,54,New,46.98,3,9.0,Yes,35,Yes,v1
2024-06,Control,35,Existing,43.8,4,11.0,No,27,No,v1
2024-06,Control,47,Existing,44.7,5,7.0,No,28,Yes,v1
2024-06,Control,22,New,36.07,5,4.0,Yes,24,No,v1
2024-06,Control,38,Existing,33.7,2,5.0,No,34,Yes,v1
2024-06,Control,50,Existing,40.8,3,5.0,No,35,No,v1
2024-06,Control,49,Existing,39.23,5,6.0,No,33,Yes,v1
2024-06,Control,47,New,42.19,2,6.0,Yes,25,Yes,v1
2024-06,Control,28,Existing,36.55,4,7.0,No,30,No,v1
2024-06,Control,54,Existing,41.72,6,7.0,Yes,36,No,v1
2024-06,Control,39,Existing,45.47,3,7.0,No,26,Yes,v1
2024-06,Control,66,Existing,41.57,2,7.0,No,18,No,v1
2024-06,Control,27,Existing,46.04,3,12.0,Yes,18,No,v1
2024-06,Control,43,Existing,35.21,4,6.0,No,25,Yes,v1
2024-06,Control,42,Existing,27.11,2,9.0,No,33,No,v1
2024-06,Control,56,Existing,30.8,4,3.0,No,34,No,v1
2024-06,Control,34,Existing,40.97,7,4.0,No,23,No,v1
2024-06,Control,31,Existing,37.17,1,7.0,Yes,29,Yes,v1
2024-06,Control,38,New,37.91,3,5.0,Yes,37,No,v1
2024-06,Control,43,Existing,40.06,9,5.0,No,37,No,v1
2024-06,Control,29,New,47.2,0,9.0,Yes,31,No,v1
2024-06,Control,42,New,47.54,1,8.0,No,26,No,v1
2024-06,Control,18,New,31.13,4,5.0,Yes,29,No,v1
2024-06,Control,47,Existing,38.26,1,6.0,Yes,34,No,v1
2024-06,Control,49,Existing,28.91,3,9.0,Yes,16,No,v1
2024-06,Control,46,Existing,29.94,2,7.0,No,25,Yes,v1
2024-06,Treatment,22,Existing,24.51,3,4.0,No,18,Yes,v1
2024-06,Treatment,27,New,35.89,4,3.0,Yes,25,No,v1
2024-06,Treatment,18,New,57.21,3,7.0,No,34,Yes,v1
2024-06,Treatment,31,New,32.07,2,4.0,No,25,No,v1
2024-06,Treatment,21,New,26.55,3,9.0,No,11,Yes,v1
2024-06,Treatment,18,New,40.6,1,5.0,No,29,No,v1
2024-06,Treatment,22,Existing,34.13,2,5.0,No,19,Yes,v1
2024-06,Treatment,33,Existing,37.39,3,5.0,No,30,Yes,v1
2024-06,Treatment,27,Existing,36.35,3,7.0,No,38,No,v1
2024-06,Treatment,42,Existing,27.05,4,4.0,No,37,No,v1
2024-06,Treatment,27,Existing,35.73,3,7.0,No,18,No,v1
2024-06,Treatment,57,Existing,31.5,4,10.0,No,29,Yes,v1
2024-06,Treatment,36,New,51.7,1,8.0,No,39,No,v1
2024-06,Treatment,35,Existing,42.43,3,6.0,No,16,No,v1
2024-06,Treatment,40,Existing,43.58,5,7.0,Yes,29,No,v1
2024-06,Treatment,18,New,36.63,5,5.0,Yes,29,Yes,v1
2024-06,Treatment,46,Existing,61.41,6,13.0,No,29,No,v1
2024-06,Treatment,43,Existing,25.48,3,7.0,No,33,No,v1
2024-06,Treatment,39,Existing,38.64,5,5.0,No,13,Yes,v1
2024-06,Treatment,29,Existing,28.88,4,9.0,No,21,Yes,v1
2024-06,Treatment,49,Existing,41.26,3,1.0,No,25,No,v1
2024-06,Treatment,43,Existing,27.23,3,11.0,No,27,Yes,v1
2024-06,Treatment,53,New,48.97,1,6.0,Yes,24,No,v1
2024-06,Treatment,28,New,42.26,6,10.0,Yes,31,Yes,v1
2024-06,Treatment,42,Existing,49.38,4,4.0,No,28,No,v1
2024-06,Treatment,54,New,36.48,3,9.0,No,20,Yes,v1
2024-06,Treatment,45,New,54.52,1,5.0,Yes,28,No,v1
2024-06,Treatment,34,New,35.61,0,7.0,Yes,18,No,v1
2024-06,Treatment,40,New,30.34,4,8.0,No,9,Yes,v1
2024-06,Treatment,18,New,41.26,4,4.0,Yes,23,Yes,v1
2024-06,Treatment,39,Existing,21.54,7,6.0,Yes,27,Yes,v1
2024-06,Treatment,33,New,39.94,2,5.0,No,28,No,v1
2024-06,Treatment,35,Existing,39.07,5,9.0,No,15,No,v1
2024-06,Treatment,49,Existing,28.19,4,6.0,No,20,Yes,v1
2024-06,Treatment,40,Existing,45.29,4,6.0,Yes,27,Yes,v1
2024-06,Treatment,34,Existing,41.33,4,12.0,No,23,Yes,v1
2024-06,Treatment,40,Existing,34.57,3,13.0,No,31,Yes,v1
2024-06,Treatment,31,New,43.41,2,5.0,No,28,No,v1
2024-06,Treatment,30,New,46.47,5,5.0,No,23,Yes,v1
2024-06,Treatment,54,Existing,30.95,3,8.0,No,28,Yes,v1
2024-06,Treatment,37,New,31.86,1,7.0,Yes,18,No,v1
2024-06,Treatment,37,Existing,46.2,4,6.0,No,25,Yes,v1
2024-06,Treatment,35,New,46.73,2,5.0,No,28,No,v1
2024-06,Treatment,18,Existing,26.85,1,6.0,Yes,28,No,v1
2024-06,Treatment,28,Existing,40.57,5,10.0,Yes,31,Yes,v1
2024-06,Treatment,32,New,44.73,0,6.0,No,35,No,v1
2024-06,Treatment,22,New,36.42,1,7.0,No,17,Yes,v1
2024-06,Treatment,40,New,41.35,3,3.0,Yes,22,Yes,v1
2024-06,Treatment,43,Existing,40.3,5,5.0,Yes,33,No,v1
2024-06,Treatment,29,New,34.05,2,7.0,Yes,29,Yes,v1
2024-06,Treatment,31,Existing,37.88,5,11.0,No,31,No,v1
2024-06,Treatment,27,Existing,44.22,2,9.0,Yes,29,No,v1
2024-06,Treatment,23,Existing,33.09,4,7.0,Yes,23,No,v1
2024-06,Treatment,36,Existing,38.54,2,6.0,Yes,27,Yes,v1
2024-06,Treatment,59,Existing,37.71,3,5.0,Yes,28,No,v1
2024-06,Treatment,25,New,31.9,2,3.0,No,18,No,v1
2024-06,Treatment,25,Existing,35.52,4,7.0,Yes,21,Yes,v1
2024-06,Treatment,30,New,21.39,4,8.0,Yes,8,Yes,v1
2024-06,Treatment,22,New,38.9,1,10.0,Yes,20,Yes,v1
2024-07,Control,59,Existing,40.68,3,8.0,No,24,Yes,v2
2024-07,Control,51,Existing,35.19,4,4.0,Yes,26,No,v2
2024-07,Control,27,New,30.95,2,8.0,Yes,31,No,v2
2024-07,Control,31,Existing,38.84,1,9.0,No,33,No,v2
2024-07,Control,25,New,43.99,2,12.0,No,27,No,v2
2024-07,Control,35,Existing,38.02,3,8.0,Yes,41,No,v2
2024-07,Control,38,Existing,52.63,7,8.0,No,18,Yes,v2
2024-07,Control,26,New,38.76,3,14.0,No,25,No,v2
2024-07,Control,60,Existing,47.8,4,9.0,Yes,25,No,v2
2024-07,Control,33,Existing,28.61,7,4.0,No,27,Yes,v2
2024-07,Control,41,Existing,36.9,0,2.0,Yes,25,No,v2
2024-07,Control,51,New,39.34,5,7.0,No,26,Yes,v2
2024-07,Control,40,New,47.4,2,1.0,Yes,25,No,v2
2024-07,Control,42,New,34.91,2,7.0,Yes,16,No,v2
2024-07,Control,50,Existing,37.94,3,8.0,No,19,No,v2
2024-07,Control,51,Existing,42.93,5,6.0,No,25,No,v2
2024-07,Control,29,Existing,32.22,4,7.0,No,29,Yes,v2
2024-07,Control,24,Existing,28.74,1,7.0,Yes,27,No,v2
2024-07,Control,45,Existing,42.17,5,10.0,Yes,16,No,v2
2024-07,Control,20,New,35.38,4,7.0,No,29,No,v2
2024-07,Control,45,Existing,34.44,0,6.0,No,19,No,v2
2024-07,Control,36,Existing,39.38,3,12.0,Yes,42,Yes,v2
2024-07,Control,19,Existing,42.54,2,3.0,No,24,Yes,v2
2024-07,Control,50,Existing,32.51,7,7.0,No,31,Yes,v2
2024-07,Control,65,Existing,33.35,4,5.0,Yes,37,Yes,v2
2024-07,Control,36,New,25.18,3,5.0,No,22,Yes,v2
2024-07,Control,42,New,35.79,4,10.0,Yes,13,Yes,v2
2024-07,Control,38,New,33.66,2,7.0,No,28,No,v2
2024-07,Control,22,Existing,68.53,5,9.0,No,32,No,v2
2024-07,Control,37,Existing,35.86,1,6.0,No,27,Yes,v2
2024-07,Control,38,New,48.55,2,9.0,Yes,21,No,v2
2024-07,Control,26,Existing,48.91,3,8.0,Yes,15,Yes,v2
2024-07,Control,40,New,52.62,2,8.0,No,22,No,v2
2024-07,Control,49,New,33.37,3,3.0,No,23,No,v2
2024-07,Control,36,Existing,40.03,0,8.0,No,37,No,v2
2024-07,Control,48,Existing,25.12,5,3.0,No,24,No,v2
2024-07,Control,72,Existing,29.57,1,1.0,No,26,No,v2
2024-07,Control,26,New,41.4,1,6.0,No,27,Yes,v2
2024-07,Control,40,Existing,46.39,3,0.0,No,24,No,v2
2024-07,Control,26,New,37.97,2,6.0,No,26,No,v2
2024-07,Control,30,New,53.67,1,6.0,Yes,21,No,v2
2024-07,Control,25,New,42.65,2,8.0,Yes,37,No,v2
2024-07,Control,39,New,35.7,4,10.0,Yes,27,No,v2
2024-07,Control,37,New,38.31,0,8.0,No,36,Yes,v2
2024-07,Control,31,New,49.54,1,11.0,Yes,23,No,v2
2024-07,Treatment,28,New,30.86,2,5.0,No,27,No,v2
2024-07,Treatment,39,New,34.14,7,6.0,Yes,21,Yes,v2
2024-07,Treatment,67,Existing,35.85,3,8.0,Yes,23,Yes,v2
2024-07,Treatment,18,New,41.0,2,11.0,No,34,Yes,v2
2024-07,Treatment,35,Existing,43.8,2,8.0,No,27,No,v2
2024-07,Treatment,52,Existing,38.21,4,10.0,No,29,Yes,v2
2024-07,Treatment,18,Existing,32.58,2,6.0,No,28,No,v2
2024-07,Treatment,52,Existing,40.22,2,7.0,Yes,27,Yes,v2
2024-07,Treatment,35,New,46.17,2,6.0,No,23,No,v2
2024-07,Treatment,26,New,45.75,3,7.0,Yes,31,Yes,v2
2024-07,Treatment,30,New,48.77,1,6.0,No,36,No,v2
2024-07,Treatment,41,Existing,59.6,2,3.0,No,29,No,v2
2024-07,Treatment,26,Existing,28.21,7,10.0,No,28,Yes,v2
2024-07,Treatment,32,Existing,34.82,4,7.0,Yes,14,Yes,v2
2024-07,Treatment,37,New,44.65,1,6.0,No,28,Yes,v2
2024-07,Treatment,43,Existing,55.29,4,8.0,No,46,Yes,v2
2024-07,Treatment,64,Existing,35.44,2,10.0,Yes,31,Yes,v2
2024-07,Treatment,27,New,42.42,2,13.0,No,35,Yes,v2
2024-07,Treatment,37,Existing,36.66,6,6.0,Yes,22,No,v2
2024-07,Treatment,42,Existing,40.06,2,8.0,Yes,29,Yes,v2
2024-07,Treatment,56,New,47.01,3,5.0,No,23,Yes,v2
2024-07,Treatment,48,New,32.88,2,7.0,No,26,No,v2
2024-07,Treatment,50,Existing,45.34,4,5.0,No,20,Yes,v2
2024-07,Treatment,49,New,47.4,1,4.0,Yes,30,No,v2
2024-07,Treatment,57,Existing,37.3,4,9.0,Yes,29,No,v2
2024-07,Treatment,36,Existing,44.27,4,13.0,Yes,26,Yes,v2
2024-07,Treatment,37,Existing,36.25,2,11.0,Yes,29,Yes,v2
2024-07,Treatment,36,New,26.33,1,8.0,No,24,No,v2
2024-07,Treatment,18,Existing,41.27,0,7.0,No,26,No,v2
2024-07,Treatment,30,New,42.15,2,4.0,Yes,23,No,v2
2024-07,Treatment,44,New,42.17,2,8.0,Yes,29,No,v2
2024-07,Treatment,23,Existing,22.15,4,8.0,Yes,10,Yes,v2
2024-07,Treatment,69,Existing,32.13,2,14.0,Yes,25,Yes,v2
2024-07,Treatment,39,Existing,32.01,4,13.0,No,32,No,v2
2024-07,Treatment,39,New,34.88,2,7.0,Yes,21,Yes,v2
2024-07,Treatment,54,Existing,34.8,6,12.0,Yes,26,No,v2
2024-07,Treatment,52,Existing,47.33,3,8.0,No,24,Yes,v2
2024-07,Treatment,52,New,37.2,1,6.0,No,26,Yes,v2
2024-07,Treatment,35,Existing,34.66,4,6.0,No,23,Yes,v2
2024-07,Treatment,30,New,34.76,4,7.0,No,34,Yes,v2
2024-07,Treatment,19,New,39.62,2,5.0,No,43,No,v2
2024-07,Treatment,34,New,52.43,5,3.0,Yes,36,No,v2
2024-07,Treatment,40,New,28.28,2,7.0,Yes,15,No,v2
2024-07,Treatment,36,Existing,44.96,2,5.0,No,34,No,v2
2024-07,Treatment,44,New,31.4,1,12.0,No,37,Yes,v2
2024-07,Treatment,63,New,38.13,3,9.0,Yes,21,No,v2
2024-07,Treatment,18,New,40.36,3,9.0,No,41,Yes,v2
2024-07,Treatment,20,New,40.58,2,5.0,Yes,35,Yes,v2
2024-07,Treatment,18,New,50.48,1,4.0,No,24,No,v2
2024-07,Treatment,20,Existing,40.17,2,6.0,No,28,Yes,v2
2024-07,Treatment,32,Existing,39.9,2,6.0,No,27,Yes,v2
2024-07,Treatment,33,Existing,44.76,2,5.0,No,27,Yes,v2
2024-07,Treatment,54,Existing,45.25,3,6.0,No,30,No,v2
2024-07,Treatment,53,New,19.96,4,8.0,No,10,No,v2
2024-07,Treatment,29,Existing,46.18,6,7.0,No,23,No,v2
2024-07,Treatment,30,New,34.2,2,10.0,Yes,31,No,v2
2024-07,Treatment,36,New,46.41,0,11.0,No,32,No,v2
2024-07,Treatment,18,New,47.91,4,7.0,Yes,33,Yes,v2
2024-07,Treatment,35,Existing,30.97,4,6.0,No,24,No,v2
2024-07,Treatment,22,Existing,42.8,4,7.0,No,34,Yes,v2
2024-08,Control,30,New,40.85,2,8.0,Yes,32,No,v2
2024-08,Control,27,Existing,47.8,2,6.0,No,28,No,v2
2024-08,Control,26,Existing,17.31,1,12.0,Yes,28,Yes,v2
2024-08,Control,42,Existing,45.44,5,5.0,Yes,27,No,v2
2024-08,Control,33,Existing,41.87,4,7.0,No,22,No,v2
2024-08,Control,41,New,46.41,2,2.0,Yes,36,No,v2
2024-08,Control,36,Existing,34.87,2,9.0,Yes,16,No,v2
2024-08,Control,34,New,42.97,1,6.0,Yes,26,No,v2
2024-08,Control,18,Existing,28.59,4,6.0,Yes,37,No,v2
2024-08,Control,19,Existing,25.29,3,5.0,No,13,No,v2
2024-08,Control,21,New,43.68,0,10.0,No,43,No,v2
2024-08,Control,51,Existing,45.07,3,6.0,No,24,No,v2
2024-08,Control,23,New,45.26,1,8.0,Yes,31,Yes,v2
2024-08,Control,45,New,56.43,1,8.0,No,40,No,v2
2024-08,Control,46,New,53.14,0,11.0,No,28,Yes,v2
2024-08,Control,59,Existing,45.52,4,5.0,Yes,34,No,v2
2024-08,Control,42,New,41.2,3,11.0,No,35,No,v2
2024-08,Control,43,Existing,38.19,1,4.0,No,32,Yes,v2
2024-08,Control,58,Existing,44.94,3,7.0,No,23,No,v2
2024-08,Control,56,Existing,45.13,2,6.0,No,30,No,v2
2024-08,Control,34,New,38.27,2,12.0,Yes,21,Yes,v2
2024-08,Control,19,New,40.51,2,6.0,No,35,No,v2
2024-08,Control,24,Existing,54.16,5,9.0,No,35,No,v2
2024-08,Control,43,New,48.6,1,8.0,No,35,Yes,v2
2024-08,Control,43,New,35.03,1,5.0,Yes,37,Yes,v2
2024-08,Control,56,Existing,35.78,5,9.0,Yes,26,No,v2
2024-08,Control,41,Existing,42.19,3,12.0,No,23,No,v2
2024-08,Control,42,Existing,46.57,0,9.0,Yes,26,Yes,v2
2024-08,Control,41,New,31.85,3,7.0,No,26,Yes,v2
2024-08,Control,27,New,34.75,1,4.0,No,26,No,v2
2024-08,Control,48,New,38.52,1,6.0,No,23,No,v2
2024-08,Control,43,Existing,28.26,10,10.0,No,24,Yes,v2
2024-08,Control,43,New,44.95,1,8.0,No,23,Yes,v2
2024-08,Control,37,Existing,46.22,6,5.0,No,25,Yes,v2
2024-08,Control,18,Existing,43.77,4,10.0,Yes,21,No,v2
2024-08,Control,46,New,33.84,1,8.0,No,29,No,v2
2024-08,Control,32,New,43.17,3,6.0,Yes,32,Yes,v2
2024-08,Control,55,Existing,47.93,5,6.0,No,30,No,v2
2024-08,Control,45,Existing,47.19,4,9.0,No,35,No,v2
2024-08,Control,25,New,44.04,1,9.0,No,17,Yes,v2
2024-08,Control,34,Existing,53.33,6,9.0,Yes,45,Yes,v2
2024-08,Control,18,New,48.78,1,11.0,Yes,21,No,v2
2024-08,Control,49,New,32.33,3,7.0,No,20,Yes,v2
2024-08,Control,36,New,47.4,5,7.0,Yes,30,Yes,v2
2024-08,Control,38,New,16.62,0,7.0,Yes,19,Yes,v2
2024-08,Control,45,Existing,37.01,2,5.0,No,33,Yes,v2
2024-08,Control,72,Existing,33.67,2,5.0,No,30,No,v2
2024-08,Control,28,New,38.36,5,13.0,No,13,No,v2
2024-08,Control,54,Existing,49.74,4,3.0,No,32,No,v2
2024-08,Control,40,Existing,40.22,3,10.0,Yes,16,No,v2
2024-08,Control,31,Existing,34.9,2,5.0,Yes,25,No,v2
2024-08,Control,27,New,47.85,2,4.0,Yes,29,No,v2
2024-08,Control,59,Existing,34.41,2,10.0,No,25,Yes,v2
2024-08,Control,50,Existing,33.48,1,8.0,No,18,No,v2
2024-08,Control,32,Existing,44.89,4,15.0,Yes,32,Yes,v2
2024-08,Control,32,New,57.56,1,5.0,Yes,27,No,v2
2024-08,Control,41,Existing,46.58,7,6.0,No,34,No,v2
2024-08,Control,32,Existing,47.51,3,6.0,Yes,24,Yes,v2
2024-08,Control,24,New,25.59,4,7.0,Yes,27,Yes,v2
2024-08,Control,39,Existing,38.67,2,7.0,Yes,21,Yes,v2
2024-08,Control,18,Existing,40.25,7,3.0,No,36,Yes,v2
2024-08,Control,28,New,31.47,5,8.0,No,20,No,v2
2024-08,Control,48,Existing,34.73,7,9.0,No,19,No,v2
2024-08,Treatment,39,Existing,38.43,3,8.0,No,36,Yes,v2
2024-08,Treatment,32,New,36.49,3,7.0,Yes,25,Yes,v2
2024-08,Treatment,18,New,33.57,4,8.0,Yes,28,No,v2
2024-08,Treatment,44,Existing,37.2,6,7.0,No,23,No,v2
2024-08,Treatment,30,Existing,47.6,4,7.0,No,24,No,v2
2024-08,Treatment,18,Existing,47.83,2,7.0,Yes,28,No,v2
2024-08,Treatment,22,Existing,49.87,5,7.0,No,37,Yes,v2
2024-08,Treatment,26,New,38.97,4,6.0,No,37,No,v2
2024-08,Treatment,51,New,42.46,0,10.0,Yes,40,No,v2
2024-08,Treatment,48,Existing,49.04,5,4.0,No,33,Yes,v2
2024-08,Treatment,46,New,43.57,4,7.0,Yes,23,No,v2
2024-08,Treatment,33,Existing,51.24,5,10.0,Yes,30,No,v2
2024-08,Treatment,26,New,33.54,0,7.0,Yes,20,Yes,v2
2024-08,Treatment,41,Existing,39.96,1,8.0,No,30,No,v2
2024-08,Treatment,18,New,46.93,0,6.0,No,21,No,v2
2024-08,Treatment,29,New,33.62,4,6.0,Yes,43,Yes,v2
2024-08,Treatment,27,Existing,45.16,5,5.0,No,5,Yes,v2
2024-08,Treatment,35,New,40.93,4,8.0,No,26,Yes,v2
2024-08,Treatment,48,Existing,42.3,2,4.0,No,16,Yes,v2
2024-08,Treatment,48,Existing,35.75,4,7.0,No,18,No,v2
2024-08,Treatment,33,New,35.51,6,7.0,Yes,35,Yes,v2
2024-08,Treatment,42,New,40.91,2,6.0,No,33,No,v2
2024-08,Treatment,48,Existing,41.18,3,5.0,Yes,31,No,v2
2024-08,Treatment,22,New,40.22,6,9.0,Yes,33,Yes,v2
2024-08,Treatment,39,Existing,34.15,1,7.0,No,24,No,v2
2024-08,Treatment,40,Existing,38.8,5,7.0,No,8,No,v2
2024-08,Treatment,48,Existing,40.1,3,9.0,No,36,Yes,v2
2024-08,Treatment,55,New,50.26,1,7.0,No,36,No,v2
2024-08,Treatment,61,Existing,32.03,6,8.0,No,17,No,v2
2024-08,Treatment,61,Existing,44.93,3,10.0,No,38,No,v2
2024-08,Treatment,40,Existing,35.2,2,11.0,No,34,No,v2
2024-08,Treatment,47,Existing,42.99,6,8.0,Yes,27,Yes,v2
2024-08,Treatment,53,Existing,27.95,5,8.0,No,25,Yes,v2
2024-08,Treatment,36,New,36.77,2,3.0,No,30,Yes,v2
2024-08,Treatment,45,New,40.76,2,8.0,Yes,39,Yes,v2
2024-08,Treatment,44,Existing,46.04,5,11.0,No,28,Yes,v2
2024-08,Treatment,71,Existing,36.49,6,8.0,Yes,32,Yes,v2
2024-08,Treatment,36,New,29.35,3,7.0,Yes,24,Yes,v2
2024-08,Treatment,39,Existing,40.52,3,6.0,No,38,No,v2
2024-08,Treatment,29,New,19.36,3,10.0,Yes,27,No,v2
2024-08,Treatment,39,Existing,36.34,3,7.0,No,19,Yes,v2
2024-08,Treatment,42,New,33.53,1,4.0,Yes,29,Yes,v2
2024-08,Treatment,18,Existing,34.19,2,6.0,No,31,Yes,v2
2024-08,Treatment,40,New,30.13,1,5.0,No,18,Yes,v2
2024-08,Treatment,30,New,44.51,4,8.0,No,29,No,v2
2024-08,Treatment,52,Existing,44.99,8,5.0,No,28,No,v2
2024-08,Treatment,46,Existing,34.2,5,9.0,No,29,No,v2
2024-08,Treatment,28,Existing,28.93,2,7.0,Yes,14,Yes,v2
2024-08,Treatment,29,Existing,37.19,1,4.0,Yes,22,No,v2
2024-08,Treatment,46,New,35.73,3,5.0,No,29,Yes,v2
2024-08,Treatment,40,Existing,44.79,6,6.0,Yes,28,No,v2
2024-08,Treatment,38,New,41.73,3,10.0,Yes,22,No,v2
2024-08,Treatment,25,New,41.8,2,5.0,Yes,26,No,v2
2024-08,Treatment,43,New,50.81,0,2.0,Yes,30,No,v2
2024-08,Treatment,43,Existing,29.12,1,5.0,No,37,Yes,v2
2024-08,Treatment,46,Existing,45.28,7,9.0,No,15,Yes,v2
2024-08,Treatment,45,New,10.93,4,4.0,No,25,Yes,v2
2024-08,Treatment,35,New,22.84,1,5.0,No,17,No,v2
2024-08,Treatment,36,Existing,51.06,4,7.0,Yes,26,Yes,v2
2024-08,Treatment,35,New,37.78,2,7.0,Yes,28,No,v2
2024-08,Treatment,57,New,21.4,5,8.0,Yes,13,Yes,v2
2024-08,Treatment,37,Existing,50.02,2,9.0,No,28,Yes,v2
2024-08,Treatment,44,Existing,40.87,3,4.0,No,20,Yes,v2
2024-08,Treatment,34,Existing,34.65,5,5.0,No,18,Yes,v2
2024-08,Treatment,38,Existing,23.22,6,2.0,No,24,Yes,v2
2024-08,Treatment,34,New,46.68,2,12.0,Yes,32,No,v2
2024-08,Treatment,56,New,40.61,4,5.0,Yes,42,Yes,v2
2024-08,Treatment,50,Existing,21.18,4,5.0,Yes,21,No,v2
2024-08,Treatment,48,New,40.93,2,7.0,No,14,No,v2
2024-08,Treatment,54,Existing,42.15,5,8.0,No,28,No,v2
2024-09,Control,33,Existing,44.91,7,12.0,No,29,No,v2
2024-09,Control,49,Existing,45.74,6,6.0,No,30,No,v2
2024-09,Control,51,New,11.16,3,8.0,No,18,No,v2
2024-09,Control,37,Existing,37.36,5,5.0,No,32,No,v2
2024-09,Control,42,New,30.79,1,6.0,Yes,29,Yes,v2
2024-09,Control,21,Existing,45.72,1,9.0,No,28,No,v2
2024-09,Control,34,Existing,28.69,2,10.0,Yes,11,No,v2
2024-09,Control,21,New,44.14,4,6.0,Yes,21,Yes,v2
2024-09,Control,18,New,38.3,1,2.0,Yes,25,No,v2
2024-09,Control,50,Existing,36.9,2,10.0,Yes,36,No,v2
2024-09,Control,38,Existing,44.71,0,11.0,Yes,27,Yes,v2
2024-09,Control,41,New,42.81,2,14.0,Yes,25,Yes,v2
2024-09,Control,61,Existing,43.68,3,5.0,No,26,No,v2
2024-09,Control,22,New,47.88,2,16.0,Yes,33,No,v2
2024-09,Control,47,Existing,33.27,3,4.0,Yes,21,No,v2
2024-09,Control,45,Existing,28.59,1,9.0,Yes,14,Yes,v2
2024-09,Control,18,Existing,44.0,5,14.0,Yes,34,No,v2
2024-09,Control,47,Existing,36.96,2,7.0,No,25,No,v2
2024-09,Control,27,New,33.77,6,10.0,Yes,24,Yes,v2
2024-09,Control,56,Existing,44.45,6,10.0,Yes,34,Yes,v2
2024-09,Control,63,New,43.13,3,8.0,No,26,No,v2
2024-09,Control,40,Existing,38.35,3,7.0,No,36,Yes,v2
2024-09,Control,41,Existing,40.58,4,8.0,No,33,No,v2
2024-09,Control,38,Existing,25.5,5,5.0,No,27,Yes,v2
2024-09,Control,49,Existing,35.26,1,6.0,Yes,30,No,v2
2024-09,Control,52,Existing,44.07,2,6.0,Yes,30,No,v2
2024-09,Control,27,New,44.37,2,5.0,Yes,17,Yes,v2
2024-09,Control,47,Existing,36.29,4,2.0,No,22,Yes,v2
2024-09,Control,19,New,40.06,1,7.0,Yes,34,No,v2
2024-09,Control,43,Existing,39.95,3,8.0,No,34,Yes,v2
2024-09,Control,42,New,35.96,4,4.0,No,12,Yes,v2
2024-09,Control,39,New,35.94,1,3.0,No,24,No,v2
2024-09,Control,29,Existing,47.21,6,13.0,Yes,18,No,v2
2024-09,Control,35,New,35.62,3,13.0,Yes,35,Yes,v2
2024-09,Control,29,New,34.6,0,10.0,Yes,23,Yes,v2
2024-09,Control,22,New,48.35,4,10.0,No,34,Yes,v2
2024-09,Control,40,New,45.37,1,11.0,Yes,24,Yes,v2
2024-09,Control,19,New,37.37,4,6.0,Yes,28,No,v2
2024-09,Control,25,New,33.8,5,8.0,No,19,Yes,v2
2024-09,Control,45,New,33.97,4,8.0,Yes,13,No,v2
2024-09,Control,35,Existing,45.18,7,7.0,No,29,No,v2
2024-09,Control,45,Existing,38.06,4,6.0,No,34,No,v2
2024-09,Control,24,Existing,48.18,5,6.0,No,36,No,v2
2024-09,Control,26,Existing,50.6,3,7.0,No,38,No,v2
2024-09,Control,35,New,38.67,2,5.0,No,23,No,v2
2024-09,Control,46,Existing,42.3,3,8.0,Yes,35,No,v2
2024-09,Control,30,New,39.64,2,13.0,No,20,No,v2
2024-09,Control,28,New,54.4,6,10.0,No,18,No,v2
2024-09,Control,34,Existing,26.86,5,7.0,No,24,No,v2
2024-09,Control,40,New,44.42,1,6.0,No,23,No,v2
2024-09,Control,39,New,36.34,2,2.0,No,25,Yes,v2
2024-09,Control,74,Existing,40.18,7,6.0,No,39,Yes,v2
2024-09,Control,41,Existing,41.99,2,7.0,Yes,32,No,v2
2024-09,Control,34,Existing,35.29,5,8.0,No,23,Yes,v2
2024-09,Control,42,New,24.13,0,6.0,No,18,No,v2
2024-09,Control,51,New,42.03,1,8.0,Yes,19,No,v2
2024-09,Control,60,Existing,45.44,3,7.0,Yes,31,No,v2
2024-09,Control,35,New,48.1,3,7.0,Yes,28,Yes,v2
2024-09,Control,24,New,29.41,1,7.0,No,33,No,v2
2024-09,Control,40,Existing,57.57,2,3.0,No,31,No,v2
2024-09,Control,46,Existing,54.0,4,7.0,No,22,Yes,v2
2024-09,Control,34,Existing,34.52,1,6.0,Yes,31,No,v2
2024-09,Control,37,Existing,51.75,1,4.0,No,33,No,v2
2024-09,Control,51,New,40.36,1,8.0,No,18,Yes,v2
2024-09,Control,37,Existing,53.26,0,3.0,Yes,31,No,v2
